MeasureItem,Month,Year,Category,Country,MeasureItemID,CreationDate,Representativity,ProvidedValue,ProvidedValueCode
Monthly Domestic Values,12,2023,Solar,CZ,B16,01/03/2024 11:51,100,69.77397,
Monthly Domestic Values,12,2023,Waste,CZ,B17,01/03/2024 11:51,100,18.03999,
Monthly Domestic Values,12,2023,Wind Onshore,CZ,B19,01/03/2024 11:51,100,95.48831,
Monthly Domestic Values,1,2023,Biomass,DE,B01,01/03/2024 11:51,100,3557.10023,
Monthly Domestic Values,1,2023,Consumption of Hydro Pumped Storage,DE,(B10),01/03/2024 12:01,100,1311.978388,
Monthly Domestic Values,1,2023,Fossil Brown coal/Lignite,DE,B02,01/03/2024 11:51,100,8021.561248,
Monthly Domestic Values,1,2023,Fossil Gas,DE,B04,01/03/2024 11:51,100,3738.302218,
Monthly Domestic Values,1,2023,Fossil Hard coal,DE,B05,01/03/2024 11:51,100,5914.549045,
Monthly Domestic Values,1,2023,Fossil Oil,DE,B06,01/03/2024 11:51,100,247.8436675,
Monthly Domestic Values,1,2023,Geothermal,DE,B09,01/03/2024 11:51,100,20.0841625,
Monthly Domestic Values,1,2023,Hydro Pumped Storage,DE,B10,01/03/2024 11:51,100,1088.12959,
Monthly Domestic Values,1,2023,Hydro Run-of-river and poundage,DE,B11,01/03/2024 11:51,100,941.185105,
Monthly Domestic Values,1,2023,Hydro Water Reservoir,DE,B12,01/03/2024 11:51,100,59.2337375,
Monthly Domestic Values,1,2023,Nuclear,DE,B14,01/03/2024 11:51,100,1730.292983,
Monthly Domestic Values,1,2023,Other,DE,B20,01/03/2024 11:51,100,174.242475,
Monthly Domestic Values,1,2023,Other renewable,DE,B15,01/03/2024 11:51,100,93.464705,
Monthly Domestic Values,1,2023,Solar,DE,B16,01/03/2024 11:51,100,854.8235375,
Monthly Domestic Values,1,2023,Waste,DE,B17,01/03/2024 11:51,100,543.72136,
Monthly Domestic Values,1,2023,Wind Offshore,DE,B18,01/03/2024 11:51,100,2730.67337,
Monthly Domestic Values,1,2023,Wind Onshore,DE,B19,01/03/2024 11:51,100,14595.79378,
Monthly Domestic Values,2,2023,Biomass,DE,B01,01/03/2024 11:51,100,3237.030623,
Monthly Domestic Values,2,2023,Consumption of Hydro Pumped Storage,DE,(B10),01/03/2024 12:01,100,998.608445,
Monthly Domestic Values,2,2023,Fossil Brown coal/Lignite,DE,B02,01/03/2024 11:51,100,8022.85097,
Monthly Domestic Values,2,2023,Fossil Gas,DE,B04,01/03/2024 11:51,100,5165.828085,
Monthly Domestic Values,2,2023,Fossil Hard coal,DE,B05,01/03/2024 11:51,100,6027.605083,
Monthly Domestic Values,2,2023,Fossil Oil,DE,B06,01/03/2024 11:51,100,215.3965325,
Monthly Domestic Values,2,2023,Geothermal,DE,B09,01/03/2024 11:51,100,19.0257275,
Monthly Domestic Values,2,2023,Hydro Pumped Storage,DE,B10,01/03/2024 11:51,100,735.65814,
Monthly Domestic Values,2,2023,Hydro Run-of-river and poundage,DE,B11,01/03/2024 11:51,100,762.0217625,
Monthly Domestic Values,2,2023,Hydro Water Reservoir,DE,B12,01/03/2024 11:51,100,36.7339275,
Monthly Domestic Values,2,2023,Nuclear,DE,B14,01/03/2024 11:51,100,1904.7474,
Monthly Domestic Values,2,2023,Other,DE,B20,01/03/2024 11:51,100,170.31207,
Monthly Domestic Values,2,2023,Other renewable,DE,B15,01/03/2024 11:51,100,92.9235625,
Monthly Domestic Values,2,2023,Solar,DE,B16,01/03/2024 11:51,100,2353.522768,
Monthly Domestic Values,2,2023,Waste,DE,B17,01/03/2024 11:51,100,546.68758,
Monthly Domestic Values,2,2023,Wind Offshore,DE,B18,01/03/2024 11:51,100,1636.34476,
Monthly Domestic Values,2,2023,Wind Onshore,DE,B19,01/03/2024 11:51,100,10328.91973,
Monthly Domestic Values,3,2023,Biomass,DE,B01,01/03/2024 11:51,100,3438.511183,
Monthly Domestic Values,3,2023,Consumption of Hydro Pumped Storage,DE,(B10),01/03/2024 12:01,100,1370.44552,
Monthly Domestic Values,3,2023,Fossil Brown coal/Lignite,DE,B02,01/03/2024 11:51,100,7241.47712,
Monthly Domestic Values,3,2023,Fossil Gas,DE,B04,01/03/2024 11:51,100,4819.95713,
Monthly Domestic Values,3,2023,Fossil Hard coal,DE,B05,01/03/2024 11:51,100,4145.353328,
Monthly Domestic Values,3,2023,Fossil Oil,DE,B06,01/03/2024 11:51,100,232.09976,
Monthly Domestic Values,3,2023,Geothermal,DE,B09,01/03/2024 11:51,100,18.2065825,
Monthly Domestic Values,3,2023,Hydro Pumped Storage,DE,B10,01/03/2024 11:51,100,1103.57376,
Monthly Domestic Values,3,2023,Hydro Run-of-river and poundage,DE,B11,01/03/2024 11:51,100,904.390175,
Monthly Domestic Values,3,2023,Hydro Water Reservoir,DE,B12,01/03/2024 11:51,100,48.72542,
Monthly Domestic Values,3,2023,Nuclear,DE,B14,01/03/2024 11:51,100,2140.71372,
Monthly Domestic Values,3,2023,Other,DE,B20,01/03/2024 11:51,100,200.1566725,
Monthly Domestic Values,3,2023,Other renewable,DE,B15,01/03/2024 11:51,100,107.2230225,
Monthly Domestic Values,3,2023,Solar,DE,B16,01/03/2024 11:51,100,3754.48556,
Monthly Domestic Values,3,2023,Waste,DE,B17,01/03/2024 11:51,100,587.125495,
Monthly Domestic Values,3,2023,Wind Offshore,DE,B18,01/03/2024 11:51,100,2441.391703,
Monthly Domestic Values,3,2023,Wind Onshore,DE,B19,01/03/2024 11:51,100,12073.73859,
Monthly Domestic Values,4,2023,Biomass,DE,B01,01/03/2024 11:51,100,3197.982098,
Monthly Domestic Values,4,2023,Consumption of Hydro Pumped Storage,DE,(B10),01/03/2024 12:01,100,1346.624765,
Monthly Domestic Values,4,2023,Fossil Brown coal/Lignite,DE,B02,01/03/2024 11:51,100,6730.911748,
Monthly Domestic Values,4,2023,Fossil Gas,DE,B04,01/03/2024 11:51,100,3564.798815,
Monthly Domestic Values,4,2023,Fossil Hard coal,DE,B05,01/03/2024 11:51,100,2901.4317,
Monthly Domestic Values,4,2023,Fossil Oil,DE,B06,01/03/2024 11:51,100,255.8222325,
Monthly Domestic Values,4,2023,Geothermal,DE,B09,01/03/2024 11:51,100,17.173995,
Monthly Domestic Values,4,2023,Hydro Pumped Storage,DE,B10,01/03/2024 11:51,100,1041.64612,
Monthly Domestic Values,4,2023,Hydro Run-of-river and poundage,DE,B11,01/03/2024 11:51,100,982.7381825,
Monthly Domestic Values,4,2023,Hydro Water Reservoir,DE,B12,01/03/2024 11:51,100,56.80655,
Monthly Domestic Values,4,2023,Nuclear,DE,B14,01/03/2024 11:51,100,962.522255,
Monthly Domestic Values,4,2023,Other,DE,B20,01/03/2024 11:51,100,162.874625,
Monthly Domestic Values,4,2023,Other renewable,DE,B15,01/03/2024 11:51,100,90.86432,
Monthly Domestic Values,4,2023,Solar,DE,B16,01/03/2024 11:51,100,5404.790115,
Monthly Domestic Values,4,2023,Waste,DE,B17,01/03/2024 11:51,100,473.245435,
Monthly Domestic Values,4,2023,Wind Offshore,DE,B18,01/03/2024 11:51,100,1730.434198,
Monthly Domestic Values,4,2023,Wind Onshore,DE,B19,01/03/2024 11:51,100,8322.960188,
Monthly Domestic Values,5,2023,Biomass,DE,B01,01/03/2024 11:51,100,3198.935385,
Monthly Domestic Values,5,2023,Consumption of Hydro Pumped Storage,DE,(B10),01/03/2024 12:01,100,1319.198055,
Monthly Domestic Values,5,2023,Fossil Brown coal/Lignite,DE,B02,01/03/2024 11:51,100,5247.215603,
Monthly Domestic Values,5,2023,Fossil Gas,DE,B04,01/03/2024 11:51,100,3503.759888,
Monthly Domestic Values,5,2023,Fossil Hard coal,DE,B05,01/03/2024 11:51,100,1606.383473,
Monthly Domestic Values,5,2023,Fossil Oil,DE,B06,01/03/2024 11:51,100,208.13471,
Monthly Domestic Values,5,2023,Geothermal,DE,B09,01/03/2024 11:51,100,18.5521175,
Monthly Domestic Values,5,2023,Hydro Pumped Storage,DE,B10,01/03/2024 11:51,100,1038.185153,
Monthly Domestic Values,5,2023,Hydro Run-of-river and poundage,DE,B11,01/03/2024 11:51,100,1407.568108,
Monthly Domestic Values,5,2023,Hydro Water Reservoir,DE,B12,01/03/2024 11:51,100,122.9845725,
Monthly Domestic Values,5,2023,Nuclear,DE,B14,01/03/2024 11:51,100,0,
Monthly Domestic Values,5,2023,Other,DE,B20,01/03/2024 11:51,100,130.119835,
Monthly Domestic Values,5,2023,Other renewable,DE,B15,01/03/2024 11:51,100,75.95082,
Monthly Domestic Values,5,2023,Solar,DE,B16,01/03/2024 11:51,100,7844.583383,
Monthly Domestic Values,5,2023,Waste,DE,B17,01/03/2024 11:51,100,575.9517,
Monthly Domestic Values,5,2023,Wind Offshore,DE,B18,01/03/2024 11:51,100,1586.14562,
Monthly Domestic Values,5,2023,Wind Onshore,DE,B19,01/03/2024 11:51,100,6755.203995,
Monthly Domestic Values,6,2023,Biomass,DE,B01,01/03/2024 11:51,100,2967.351635,
Monthly Domestic Values,6,2023,Consumption of Hydro Pumped Storage,DE,(B10),01/03/2024 12:01,100,1008.607028,
Monthly Domestic Values,6,2023,Fossil Brown coal/Lignite,DE,B02,01/03/2024 11:51,100,5544.601753,
Monthly Domestic Values,6,2023,Fossil Gas,DE,B04,01/03/2024 11:51,100,4073.553978,
Monthly Domestic Values,6,2023,Fossil Hard coal,DE,B05,01/03/2024 11:51,100,1665.93872,
Monthly Domestic Values,6,2023,Fossil Oil,DE,B06,01/03/2024 11:51,100,257.5846075,
Monthly Domestic Values,6,2023,Geothermal,DE,B09,01/03/2024 11:51,100,12.494845,
Monthly Domestic Values,6,2023,Hydro Pumped Storage,DE,B10,01/03/2024 11:51,100,830.26598,
Monthly Domestic Values,6,2023,Hydro Run-of-river and poundage,DE,B11,01/03/2024 11:51,100,1327.70134,
Monthly Domestic Values,6,2023,Hydro Water Reservoir,DE,B12,01/03/2024 11:51,100,106.3952025,
Monthly Domestic Values,6,2023,Nuclear,DE,B14,01/03/2024 11:51,100,0,
Monthly Domestic Values,6,2023,Other,DE,B20,01/03/2024 11:51,100,100.300275,
Monthly Domestic Values,6,2023,Other renewable,DE,B15,01/03/2024 11:51,100,59.4590825,
Monthly Domestic Values,6,2023,Solar,DE,B16,01/03/2024 11:51,100,8736.34705,
Monthly Domestic Values,6,2023,Waste,DE,B17,01/03/2024 11:51,100,392.705925,
Monthly Domestic Values,6,2023,Wind Offshore,DE,B18,01/03/2024 11:51,100,1189.876155,
Monthly Domestic Values,6,2023,Wind Onshore,DE,B19,01/03/2024 11:51,100,4859.578045,
Monthly Domestic Values,7,2023,Biomass,DE,B01,01/03/2024 11:51,100,3005.702,
Monthly Domestic Values,7,2023,Consumption of Hydro Pumped Storage,DE,(B10),01/03/2024 12:01,100,863.2834825,
Monthly Domestic Values,7,2023,Fossil Brown coal/Lignite,DE,B02,01/03/2024 11:51,100,4582.85249,
Monthly Domestic Values,7,2023,Fossil Gas,DE,B04,01/03/2024 11:51,100,3705.268835,
Monthly Domestic Values,7,2023,Fossil Hard coal,DE,B05,01/03/2024 11:51,100,1535.030355,
Monthly Domestic Values,7,2023,Fossil Oil,DE,B06,01/03/2024 11:51,100,290.10821,
Monthly Domestic Values,7,2023,Geothermal,DE,B09,01/03/2024 11:51,100,10.5550875,
Monthly Domestic Values,7,2023,Hydro Pumped Storage,DE,B10,01/03/2024 11:51,100,711.35808,
Monthly Domestic Values,7,2023,Hydro Run-of-river and poundage,DE,B11,01/03/2024 11:51,100,1256.545048,
Monthly Domestic Values,7,2023,Hydro Water Reservoir,DE,B12,01/03/2024 11:51,100,101.149225,
Monthly Domestic Values,7,2023,Nuclear,DE,B14,01/03/2024 11:51,100,0.0000075,
Monthly Domestic Values,7,2023,Other,DE,B20,01/03/2024 11:51,100,103.8035925,
Monthly Domestic Values,7,2023,Other renewable,DE,B15,01/03/2024 11:51,100,61.5589175,
Monthly Domestic Values,7,2023,Solar,DE,B16,01/03/2024 11:51,100,7616.434788,
Monthly Domestic Values,7,2023,Waste,DE,B17,01/03/2024 11:51,100,570.2536225,
Monthly Domestic Values,7,2023,Wind Offshore,DE,B18,01/03/2024 11:51,100,1788.641958,
Monthly Domestic Values,7,2023,Wind Onshore,DE,B19,01/03/2024 11:51,100,8401.5444,
Monthly Domestic Values,8,2023,Biomass,DE,B01,01/03/2024 11:51,100,3031.338233,
Monthly Domestic Values,8,2023,Consumption of Hydro Pumped Storage,DE,(B10),01/03/2024 12:01,100,1005.203828,
Monthly Domestic Values,8,2023,Fossil Brown coal/Lignite,DE,B02,01/03/2024 11:51,100,5400.199413,
Monthly Domestic Values,8,2023,Fossil Gas,DE,B04,01/03/2024 11:51,100,3951.723525,
Monthly Domestic Values,8,2023,Fossil Hard coal,DE,B05,01/03/2024 11:51,100,2284.112855,
Monthly Domestic Values,8,2023,Fossil Oil,DE,B06,01/03/2024 11:51,100,279.383525,
Monthly Domestic Values,8,2023,Geothermal,DE,B09,01/03/2024 11:51,100,10.882935,
Monthly Domestic Values,8,2023,Hydro Pumped Storage,DE,B10,01/03/2024 11:51,100,849.4090925,
Monthly Domestic Values,8,2023,Hydro Run-of-river and poundage,DE,B11,01/03/2024 11:51,100,1315.051528,
Monthly Domestic Values,8,2023,Hydro Water Reservoir,DE,B12,01/03/2024 11:51,100,119.94412,
Monthly Domestic Values,8,2023,Nuclear,DE,B14,01/03/2024 11:51,100,0,
Monthly Domestic Values,8,2023,Other,DE,B20,01/03/2024 11:51,100,104.76411,
Monthly Domestic Values,8,2023,Other renewable,DE,B15,01/03/2024 11:51,100,62.2415925,
Monthly Domestic Values,8,2023,Solar,DE,B16,01/03/2024 11:51,100,6493.93963,
Monthly Domestic Values,8,2023,Waste,DE,B17,01/03/2024 11:51,100,594.88658,
Monthly Domestic Values,8,2023,Wind Offshore,DE,B18,01/03/2024 11:51,100,1195.333643,
Monthly Domestic Values,8,2023,Wind Onshore,DE,B19,01/03/2024 11:51,100,5748.992303,
Monthly Domestic Values,9,2023,Biomass,DE,B01,01/03/2024 11:51,100,2900.337403,
Monthly Domestic Values,9,2023,Consumption of Hydro Pumped Storage,DE,(B10),01/03/2024 12:01,100,1125.68354,
Monthly Domestic Values,9,2023,Fossil Brown coal/Lignite,DE,B02,01/03/2024 11:51,100,6377.904828,
Monthly Domestic Values,9,2023,Fossil Gas,DE,B04,01/03/2024 11:51,100,3579.95504,
Monthly Domestic Values,9,2023,Fossil Hard coal,DE,B05,01/03/2024 11:51,100,2557.579825,
Monthly Domestic Values,9,2023,Fossil Oil,DE,B06,01/03/2024 11:51,100,288.673285,
Monthly Domestic Values,9,2023,Geothermal,DE,B09,01/03/2024 11:51,100,12.6757875,
Monthly Domestic Values,9,2023,Hydro Pumped Storage,DE,B10,01/03/2024 11:51,100,880.9980775,
Monthly Domestic Values,9,2023,Hydro Run-of-river and poundage,DE,B11,01/03/2024 11:51,100,1186.396758,
Monthly Domestic Values,9,2023,Hydro Water Reservoir,DE,B12,01/03/2024 11:51,100,97.7795025,
Monthly Domestic Values,9,2023,Nuclear,DE,B14,01/03/2024 11:51,100,0.0000275,
Monthly Domestic Values,9,2023,Other,DE,B20,01/03/2024 11:51,100,125.99723,
Monthly Domestic Values,9,2023,Other renewable,DE,B15,01/03/2024 11:51,100,72.379515,
Monthly Domestic Values,9,2023,Solar,DE,B16,01/03/2024 11:51,100,6603.432958,
Monthly Domestic Values,9,2023,Waste,DE,B17,01/03/2024 11:51,100,613.001185,
Monthly Domestic Values,9,2023,Wind Offshore,DE,B18,01/03/2024 11:51,100,1333.755463,
Monthly Domestic Values,9,2023,Wind Onshore,DE,B19,01/03/2024 11:51,100,5306.724303,
Monthly Domestic Values,10,2023,Biomass,DE,B01,01/03/2024 11:51,100,3066.65089,
Monthly Domestic Values,10,2023,Consumption of Hydro Pumped Storage,DE,(B10),01/03/2024 12:01,100,1375.35627,
Monthly Domestic Values,10,2023,Fossil Brown coal/Lignite,DE,B02,01/03/2024 11:51,100,6606.560038,
Monthly Domestic Values,10,2023,Fossil Gas,DE,B04,01/03/2024 11:51,100,3838.695793,
Monthly Domestic Values,10,2023,Fossil Hard coal,DE,B05,01/03/2024 11:51,100,3218.94454,
Monthly Domestic Values,10,2023,Fossil Oil,DE,B06,01/03/2024 11:51,100,290.8274375,
Monthly Domestic Values,10,2023,Geothermal,DE,B09,01/03/2024 11:51,100,15.6038325,
Monthly Domestic Values,10,2023,Hydro Pumped Storage,DE,B10,01/03/2024 11:51,100,988.6431875,
Monthly Domestic Values,10,2023,Hydro Run-of-river and poundage,DE,B11,01/03/2024 11:51,100,924.32857,
Monthly Domestic Values,10,2023,Hydro Water Reservoir,DE,B12,01/03/2024 11:51,100,61.9535375,
Monthly Domestic Values,10,2023,Nuclear,DE,B14,01/03/2024 11:51,100,0,
Monthly Domestic Values,10,2023,Other,DE,B20,01/03/2024 11:51,100,145.7613675,
Monthly Domestic Values,10,2023,Other renewable,DE,B15,01/03/2024 11:51,100,84.4361425,
Monthly Domestic Values,10,2023,Solar,DE,B16,01/03/2024 11:51,100,3376.27664,
Monthly Domestic Values,10,2023,Waste,DE,B17,01/03/2024 11:51,100,653.566775,
Monthly Domestic Values,10,2023,Wind Offshore,DE,B18,01/03/2024 11:51,100,2576.629635,
Monthly Domestic Values,10,2023,Wind Onshore,DE,B19,01/03/2024 11:51,100,11809.1994,
Monthly Domestic Values,11,2023,Biomass,DE,B01,01/03/2024 11:51,100,3065.168285,
Monthly Domestic Values,11,2023,Consumption of Hydro Pumped Storage,DE,(B10),01/03/2024 12:01,100,1104.949208,
Monthly Domestic Values,11,2023,Fossil Brown coal/Lignite,DE,B02,01/03/2024 11:51,100,7174.073123,
Monthly Domestic Values,11,2023,Fossil Gas,DE,B04,01/03/2024 11:51,100,4951.028803,
Monthly Domestic Values,11,2023,Fossil Hard coal,DE,B05,01/03/2024 11:51,100,3967.646163,
Monthly Domestic Values,11,2023,Fossil Oil,DE,B06,01/03/2024 11:51,100,267.295055,
Monthly Domestic Values,11,2023,Geothermal,DE,B09,01/03/2024 11:51,100,18.527785,
Monthly Domestic Values,11,2023,Hydro Pumped Storage,DE,B10,01/03/2024 11:51,100,878.35935,
Monthly Domestic Values,11,2023,Hydro Run-of-river and poundage,DE,B11,01/03/2024 11:51,100,1196.51651,
Monthly Domestic Values,11,2023,Hydro Water Reservoir,DE,B12,01/03/2024 11:51,100,87.9294425,
Monthly Domestic Values,11,2023,Nuclear,DE,B14,01/03/2024 11:51,100,0,
Monthly Domestic Values,11,2023,Other,DE,B20,01/03/2024 11:51,100,177.119435,
Monthly Domestic Values,11,2023,Other renewable,DE,B15,01/03/2024 11:51,100,93.6765625,
Monthly Domestic Values,11,2023,Solar,DE,B16,01/03/2024 11:51,100,1402.51422,
Monthly Domestic Values,11,2023,Waste,DE,B17,01/03/2024 11:51,100,557.4018125,
Monthly Domestic Values,11,2023,Wind Offshore,DE,B18,01/03/2024 11:51,100,2318.05054,
Monthly Domestic Values,11,2023,Wind Onshore,DE,B19,01/03/2024 11:51,100,14417.73714,
Monthly Domestic Values,12,2023,Biomass,DE,B01,01/03/2024 11:51,100,3159.682663,
Monthly Domestic Values,12,2023,Consumption of Hydro Pumped Storage,DE,(B10),01/03/2024 12:01,100,1266.003198,
Monthly Domestic Values,12,2023,Fossil Brown coal/Lignite,DE,B02,01/03/2024 11:51,100,6893.338888,
Monthly Domestic Values,12,2023,Fossil Gas,DE,B04,01/03/2024 11:51,100,5250.996788,
Monthly Domestic Values,12,2023,Fossil Hard coal,DE,B05,01/03/2024 11:51,100,3925.204863,
Monthly Domestic Values,12,2023,Fossil Oil,DE,B06,01/03/2024 11:51,100,315.01597,
Monthly Domestic Values,12,2023,Geothermal,DE,B09,01/03/2024 11:51,100,18.46229,
Monthly Domestic Values,12,2023,Hydro Pumped Storage,DE,B10,01/03/2024 11:51,100,1003.72336,
Monthly Domestic Values,12,2023,Hydro Run-of-river and poundage,DE,B11,01/03/2024 11:51,100,1223.081278,
Monthly Domestic Values,12,2023,Hydro Water Reservoir,DE,B12,01/03/2024 11:51,100,92.32954,
Monthly Domestic Values,12,2023,Nuclear,DE,B14,01/03/2024 11:51,100,0,
Monthly Domestic Values,12,2023,Other,DE,B20,01/03/2024 11:51,100,193.8922725,
Monthly Domestic Values,12,2023,Other renewable,DE,B15,01/03/2024 11:51,100,81.110235,
Monthly Domestic Values,12,2023,Solar,DE,B16,01/03/2024 11:51,100,795.35316,
Monthly Domestic Values,12,2023,Waste,DE,B17,01/03/2024 11:51,100,545.3144225,
Monthly Domestic Values,12,2023,Wind Offshore,DE,B18,01/03/2024 11:51,100,2995.218173,
Monthly Domestic Values,12,2023,Wind Onshore,DE,B19,01/03/2024 11:51,100,16162.72182,
Monthly Domestic Values,1,2023,Biomass,DK,B01,01/03/2024 11:51,100,476.55056,
Monthly Domestic Values,1,2023,Fossil Gas,DK,B04,01/03/2024 11:51,100,267.86567,
Monthly Domestic Values,1,2023,Fossil Hard coal,DK,B05,01/03/2024 11:51,100,462.16847,
Monthly Domestic Values,1,2023,Fossil Oil,DK,B06,01/03/2024 11:51,100,34.38929,
Monthly Domestic Values,1,2023,Solar,DK,B16,01/03/2024 11:51,100,35.32358,
Monthly Domestic Values,1,2023,Waste,DK,B17,01/03/2024 11:51,100,94.10678,
Monthly Domestic Values,1,2023,Wind Offshore,DK,B18,01/03/2024 11:51,100,970.50516,
Monthly Domestic Values,1,2023,Wind Onshore,DK,B19,01/03/2024 11:51,100,1257.67338,
Monthly Domestic Values,2,2023,Biomass,DK,B01,01/03/2024 11:51,100,498.31583,
Monthly Domestic Values,2,2023,Fossil Gas,DK,B04,01/03/2024 11:51,100,247.63232,
Monthly Domestic Values,2,2023,Fossil Hard coal,DK,B05,01/03/2024 11:51,100,390.55831,
Monthly Domestic Values,2,2023,Fossil Oil,DK,B06,01/03/2024 11:51,100,29.13656,
Monthly Domestic Values,2,2023,Solar,DK,B16,01/03/2024 11:51,100,94.09755,
Monthly Domestic Values,2,2023,Waste,DK,B17,01/03/2024 11:51,100,84.9118,
Monthly Domestic Values,2,2023,Wind Offshore,DK,B18,01/03/2024 11:51,100,757.35258,
Monthly Domestic Values,2,2023,Wind Onshore,DK,B19,01/03/2024 11:51,100,1036.87164,
Monthly Domestic Values,3,2023,Biomass,DK,B01,01/03/2024 11:51,100,442.92197,
Monthly Domestic Values,3,2023,Fossil Gas,DK,B04,01/03/2024 11:51,100,251.55821,
Monthly Domestic Values,3,2023,Fossil Hard coal,DK,B05,01/03/2024 11:51,100,382.63324,
Monthly Domestic Values,3,2023,Fossil Oil,DK,B06,01/03/2024 11:51,100,30.94437,
Monthly Domestic Values,3,2023,Solar,DK,B16,01/03/2024 11:51,100,176.8878,
Monthly Domestic Values,3,2023,Waste,DK,B17,01/03/2024 11:51,100,87.31367,
Monthly Domestic Values,3,2023,Wind Offshore,DK,B18,01/03/2024 11:51,100,823.46535,
Monthly Domestic Values,3,2023,Wind Onshore,DK,B19,01/03/2024 11:51,100,973.2643,
Monthly Domestic Values,4,2023,Biomass,DK,B01,01/03/2024 11:51,100,393.81432,
Monthly Domestic Values,4,2023,Fossil Gas,DK,B04,01/03/2024 11:51,100,169.61619,
Monthly Domestic Values,4,2023,Fossil Hard coal,DK,B05,01/03/2024 11:51,100,247.52162,
Monthly Domestic Values,4,2023,Fossil Oil,DK,B06,01/03/2024 11:51,100,28.36885,
Monthly Domestic Values,4,2023,Solar,DK,B16,01/03/2024 11:51,100,405.76029,
Monthly Domestic Values,4,2023,Waste,DK,B17,01/03/2024 11:51,100,84.97071,
Monthly Domestic Values,4,2023,Wind Offshore,DK,B18,01/03/2024 11:51,100,633.21354,
Monthly Domestic Values,4,2023,Wind Onshore,DK,B19,01/03/2024 11:51,100,822.12551,
Monthly Domestic Values,5,2023,Biomass,DK,B01,01/03/2024 11:51,100,291.23722,
Monthly Domestic Values,5,2023,Fossil Gas,DK,B04,01/03/2024 11:51,100,118.96942,
Monthly Domestic Values,5,2023,Fossil Hard coal,DK,B05,01/03/2024 11:51,100,105.41878,
Monthly Domestic Values,5,2023,Fossil Oil,DK,B06,01/03/2024 11:51,100,21.28049,
Monthly Domestic Values,5,2023,Solar,DK,B16,01/03/2024 11:51,100,503.83481,
Monthly Domestic Values,5,2023,Waste,DK,B17,01/03/2024 11:51,100,95.32075,
Monthly Domestic Values,5,2023,Wind Offshore,DK,B18,01/03/2024 11:51,100,624.53672,
Monthly Domestic Values,5,2023,Wind Onshore,DK,B19,01/03/2024 11:51,100,858.30722,
Monthly Domestic Values,6,2023,Biomass,DK,B01,01/03/2024 11:51,100,179.81338,
Monthly Domestic Values,6,2023,Fossil Gas,DK,B04,01/03/2024 11:51,100,71.20231,
Monthly Domestic Values,6,2023,Fossil Hard coal,DK,B05,01/03/2024 11:51,100,153.781,
Monthly Domestic Values,6,2023,Fossil Oil,DK,B06,01/03/2024 11:51,100,18.42451,
Monthly Domestic Values,6,2023,Solar,DK,B16,01/03/2024 11:51,100,555.19355,
Monthly Domestic Values,6,2023,Waste,DK,B17,01/03/2024 11:51,100,78.96778,
Monthly Domestic Values,6,2023,Wind Offshore,DK,B18,01/03/2024 11:51,100,365.32615,
Monthly Domestic Values,6,2023,Wind Onshore,DK,B19,01/03/2024 11:51,100,453.87007,
Monthly Domestic Values,7,2023,Biomass,DK,B01,01/03/2024 11:51,100,184.50726,
Monthly Domestic Values,7,2023,Fossil Gas,DK,B04,01/03/2024 11:51,100,74.58995,
Monthly Domestic Values,7,2023,Fossil Hard coal,DK,B05,01/03/2024 11:51,100,173.10162,
Monthly Domestic Values,7,2023,Fossil Oil,DK,B06,01/03/2024 11:51,100,17.84969,
Monthly Domestic Values,7,2023,Solar,DK,B16,01/03/2024 11:51,100,422.62977,
Monthly Domestic Values,7,2023,Waste,DK,B17,01/03/2024 11:51,100,78.96944,
Monthly Domestic Values,7,2023,Wind Offshore,DK,B18,01/03/2024 11:51,100,635.58553,
Monthly Domestic Values,7,2023,Wind Onshore,DK,B19,01/03/2024 11:51,100,866.85837,
Monthly Domestic Values,8,2023,Biomass,DK,B01,01/03/2024 11:51,100,159.00656,
Monthly Domestic Values,8,2023,Fossil Gas,DK,B04,01/03/2024 11:51,100,77.23548,
Monthly Domestic Values,8,2023,Fossil Hard coal,DK,B05,01/03/2024 11:51,100,254.69259,
Monthly Domestic Values,8,2023,Fossil Oil,DK,B06,01/03/2024 11:51,100,21.86007,
Monthly Domestic Values,8,2023,Solar,DK,B16,01/03/2024 11:51,100,311.59049,
Monthly Domestic Values,8,2023,Waste,DK,B17,01/03/2024 11:51,100,71.6365,
Monthly Domestic Values,8,2023,Wind Offshore,DK,B18,01/03/2024 11:51,100,438.54497,
Monthly Domestic Values,8,2023,Wind Onshore,DK,B19,01/03/2024 11:51,100,623.00873,
Monthly Domestic Values,9,2023,Biomass,DK,B01,01/03/2024 11:51,100,244.54121,
Monthly Domestic Values,9,2023,Fossil Gas,DK,B04,01/03/2024 11:51,100,77.68519,
Monthly Domestic Values,9,2023,Fossil Hard coal,DK,B05,01/03/2024 11:51,100,151.05606,
Monthly Domestic Values,9,2023,Fossil Oil,DK,B06,01/03/2024 11:51,100,19.16956,
Monthly Domestic Values,9,2023,Solar,DK,B16,01/03/2024 11:51,100,305.47437,
Monthly Domestic Values,9,2023,Waste,DK,B17,01/03/2024 11:51,100,53.8124,
Monthly Domestic Values,9,2023,Wind Offshore,DK,B18,01/03/2024 11:51,100,500.33789,
Monthly Domestic Values,9,2023,Wind Onshore,DK,B19,01/03/2024 11:51,100,633.27149,
Monthly Domestic Values,10,2023,Biomass,DK,B01,01/03/2024 11:51,100,121.26092,
