MeasureItem	Month	Year	Category	Country	MeasureItemID	CreationDate	Representativity	ProvidedValue	ProvidedValueCode
Monthly Domestic Values	10	2020	Hydro Run-of-river and poundage	ES	B11	2024-05-29 12:21:54	100	655.8690000	
Monthly Domestic Values	8	2020	Hydro Run-of-river and poundage	CZ	B11	2024-05-29 12:21:54	100	64.6590200	
Monthly Domestic Values	12	2020	Fossil Coal-derived gas	PL	B03	2024-05-29 12:21:54	100	40.8366100	
Monthly Domestic Values	2	2020	Wind Onshore	GR	B19	2024-05-29 12:21:54	100	613.9540000	
Monthly Domestic Values	6	2020	Fossil Oil	MD	B06	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	6	2020	Wind Offshore	DK	B18	2024-05-29 12:21:54	100	311.8915800	
Monthly Domestic Values	1	2020	Hydro Water Reservoir	RS	B12	2024-05-29 12:21:54	100	79.2560000	
Monthly Domestic Values	8	2020	Solar	IT	B16	2024-05-29 12:21:54	100	2337.3970000	
Monthly Domestic Values	7	2020	Solar	PL	B16	2024-05-29 12:21:54	100	263.2332500	
Monthly Domestic Values	2	2020	Geothermal	IT	B09	2024-05-29 12:21:54	100	460.9220000	
Monthly Domestic Values	1	2020	Fossil Coal-derived gas	CZ	B03	2024-05-29 12:21:54	100	159.4558700	
Monthly Domestic Values	7	2020	Waste	HU	B17	2024-05-29 12:21:54	100	10.3679625	
Monthly Domestic Values	7	2020	Fossil Coal-derived gas	CZ	B03	2024-05-29 12:21:54	100	190.4214400	
Monthly Domestic Values	1	2020	Wind Onshore	CZ	B19	2024-05-29 12:21:54	100	67.7480600	
Monthly Domestic Values	2	2020	Waste	BG	B17	2024-05-29 12:21:54	100	3.1270000	
Monthly Domestic Values	5	2020	Hydro Run-of-river and poundage	NL	B11	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	6	2020	Fossil Hard coal	PT	B05	2024-05-29 12:21:54	100	6.4733000	
Monthly Domestic Values	5	2020	Other renewable	CZ	B15	2024-05-29 12:21:54	100	197.7148200	
Monthly Domestic Values	6	2020	Other renewable	EE	B15	2024-05-29 12:21:54	100	3.5897000	
Monthly Domestic Values	12	2020	Other renewable	EE	B15	2024-05-29 12:21:54	100	3.1841000	
Monthly Domestic Values	2	2020	Fossil Brown coal/Lignite	RS	B02	2024-05-29 12:21:54	100	2266.1540000	
Monthly Domestic Values	4	2020	Hydro Pumped Storage	LT	B10	2024-05-29 12:21:54	100	51.5142100	
Monthly Domestic Values	7	2020	Nuclear	SE	B14	2024-05-29 12:21:54	100	3643.7150000	
Monthly Domestic Values	6	2020	Fossil Gas	BG	B04	2024-05-29 12:21:54	100	103.8440000	
Monthly Domestic Values	12	2020	Fossil Gas	BG	B04	2024-05-29 12:21:54	100	272.9790000	
Monthly Domestic Values	9	2020	Fossil Gas	PL	B04	2024-05-29 12:21:54	100	1080.9723300	
Monthly Domestic Values	3	2020	Other	IE	B20	2024-05-29 12:21:54	100	1.1227750	
Monthly Domestic Values	3	2020	Waste	EE	B17	2024-05-29 12:21:54	100	11.9176000	
Monthly Domestic Values	9	2020	Hydro Run-of-river and poundage	EE	B11	2024-05-29 12:21:54	100	1.4185000	
Monthly Domestic Values	8	2020	Hydro Run-of-river and poundage	AT	B11	2024-05-29 12:21:54	100	2803.2695000	
Monthly Domestic Values	10	2020	Biomass	LV	B01	2024-05-29 12:21:54	100	38.9020000	
Monthly Domestic Values	11	2020	Hydro Run-of-river and poundage	HU	B11	2024-05-29 12:21:54	100	9.2723100	
Monthly Domestic Values	12	2020	Fossil Oil	CZ	B06	2024-05-29 12:21:54	100	13.7668400	
Monthly Domestic Values	4	2020	Hydro Pumped Storage	ES	B10	2024-05-29 12:21:54	100		
Monthly Domestic Values	10	2020	Fossil Oil	SK	B06	2024-05-29 12:21:54	100	32.0328000	
Monthly Domestic Values	11	2020	Hydro Pumped Storage	GB	B10	2024-05-29 12:21:54	100	174.1525000	
Monthly Domestic Values	7	2020	Nuclear	HU	B14	2024-05-29 12:21:54	100	1333.4130675	
Monthly Domestic Values	5	2020	Nuclear	GB	B14	2024-05-29 12:21:54	100	4120.6350000	
Monthly Domestic Values	7	2020	Other renewable	AT	B15	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	9	2020	Wind Onshore	RO	B19	2024-05-29 12:21:54	100	541.7987400	
Monthly Domestic Values	9	2020	Hydro Run-of-river and poundage	DE	B11	2024-05-29 12:21:54	100	1254.6885075	
Monthly Domestic Values	9	2020	Other renewable	ES	B15	2024-05-29 12:21:54	100	72.4030000	
Monthly Domestic Values	8	2020	Wind Offshore	PT	B18	2024-05-29 12:21:54	100	7.0026000	
Monthly Domestic Values	4	2020	Fossil Gas	FI	B04	2024-05-29 12:21:54	100	289.3346900	
Monthly Domestic Values	8	2020	Hydro Water Reservoir	AT	B12	2024-05-29 12:21:54	100	601.4182000	
Monthly Domestic Values	5	2020	Hydro Run-of-river and poundage	SI	B11	2024-05-29 12:21:54	100	434.8333600	
Monthly Domestic Values	9	2020	Hydro Run-of-river and poundage	CH	B11	2024-05-29 12:21:54	100	164.0150200	
Monthly Domestic Values	1	2020	Wind Onshore	BE	B19	2024-05-29 12:21:54	100	445.1711400	
Monthly Domestic Values	7	2020	Fossil Brown coal/Lignite	ME	B02	2024-05-29 12:21:54	100	154.2527700	
Monthly Domestic Values	1	2020	Hydro Pumped Storage	IE	B10	2024-05-29 12:21:54	100	26.4366550	
Monthly Domestic Values	6	2020	Nuclear	CH	B14	2024-05-29 12:21:54	100	1500.1366000	
Monthly Domestic Values	3	2020	Nuclear	NL	B14	2024-05-29 12:21:54	100	360.0720550	
Monthly Domestic Values	1	2020	Hydro Water Reservoir	RO	B12	2024-05-29 12:21:54	100	485.7322000	
Monthly Domestic Values	11	2020	Other	FI	B20	2024-05-29 12:21:54	100	49.4848000	
Monthly Domestic Values	1	2020	Hydro Run-of-river and poundage	NO	B11	2024-05-29 12:21:54	100	1034.9012000	
Monthly Domestic Values	7	2020	Wind Onshore	ME	B19	2024-05-29 12:21:54	100	18.2707900	
Monthly Domestic Values	6	2020	Fossil Coal-derived gas	PL	B03	2024-05-29 12:21:54	100	8.4414800	
Monthly Domestic Values	2	2020	Wind Onshore	PT	B19	2024-05-29 12:21:54	100	806.7902000	
Monthly Domestic Values	10	2020	Fossil Hard coal	FR	B05	2024-05-29 12:21:54	100	103.9570000	
Monthly Domestic Values	4	2020	Biomass	IT	B01	2024-05-29 12:21:54	100	476.3350000	
Monthly Domestic Values	3	2020	Waste	SI	B17	2024-05-29 12:21:54	100	7.3802900	
Monthly Domestic Values	10	2020	Waste	LU	B17	2024-05-29 12:21:54	100	9.8149575	
Monthly Domestic Values	1	2020	Waste	NL	B17	2024-05-29 12:21:54	100	290.0011025	
Monthly Domestic Values	11	2020	Hydro Run-of-river and poundage	GB	B11	2024-05-29 12:21:54	100	499.4005000	
Monthly Domestic Values	11	2020	Fossil Oil	DK	B06	2024-05-29 12:21:54	100	23.8545000	
Monthly Domestic Values	10	2020	Wind Offshore	ES	B18	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	11	2020	Hydro Water Reservoir	SE	B12	2024-05-29 12:21:54	100	6432.1440000	
Monthly Domestic Values	8	2020	Solar	SK	B16	2024-05-29 12:21:54	100	64.5957000	
Monthly Domestic Values	10	2020	Solar	HR	B16	2024-05-29 12:21:54	100	5.0660000	
Monthly Domestic Values	1	2020	Fossil Hard coal	AT	B05	2024-05-29 12:21:54	100	118.0591000	
Monthly Domestic Values	4	2020	Biomass	PT	B01	2024-05-29 12:21:54	100	266.7995000	
Monthly Domestic Values	3	2020	Solar	LU	B16	2024-05-29 12:21:54	100	12.6269375	
Monthly Domestic Values	3	2020	Geothermal	HR	B09	2024-05-29 12:21:54	100	7.2370000	
Monthly Domestic Values	12	2020	Waste	BE	B17	2024-05-29 12:21:54	100	190.7332600	
Monthly Domestic Values	6	2020	Other renewable	SK	B15	2024-05-29 12:21:54	100	41.2601000	
Monthly Domestic Values	5	2020	Fossil Oil	FI	B06	2024-05-29 12:21:54	100	1.2314600	
Monthly Domestic Values	5	2020	Fossil Oil	IT	B06	2024-05-29 12:21:54	100	39.0380000	
Monthly Domestic Values	6	2020	Fossil Oil	ES	B06	2024-05-29 12:21:54	100	190.7150000	
Monthly Domestic Values	7	2020	Hydro Pumped Storage	FR	B10	2024-05-29 12:21:54	100	304.1310000	
Monthly Domestic Values	9	2020	Nuclear	FR	B14	2024-05-29 12:21:54	100	21671.1450000	
Monthly Domestic Values	1	2020	Fossil Gas	BE	B04	2024-05-29 12:21:54	100	2310.6292000	
Monthly Domestic Values	8	2020	Wind Onshore	MD	B19	2024-05-29 12:21:54	100	0.0650000	
Monthly Domestic Values	5	2020	Wind Onshore	SK	B19	2024-05-29 12:21:54	100	0.2921000	
Monthly Domestic Values	10	2020	Wind Onshore	HR	B19	2024-05-29 12:21:54	100	127.6912000	
Monthly Domestic Values	11	2020	Wind Onshore	LU	B19	2024-05-29 12:21:54	100	28.3654850	
Monthly Domestic Values	11	2020	Fossil Hard coal	IE	B05	2024-05-29 12:21:54	100	89.8116000	
Monthly Domestic Values	6	2020	Fossil Oil shale	EE	B07	2024-05-29 12:21:54	100	153.8655000	
Monthly Domestic Values	8	2020	Waste	FR	B17	2024-05-29 12:21:54	100	144.6320000	
Monthly Domestic Values	12	2020	Hydro Run-of-river and poundage	HR	B11	2024-05-29 12:21:54	100	183.5359000	
Monthly Domestic Values	2	2020	Hydro Run-of-river and poundage	LU	B11	2024-05-29 12:21:54	100	7.8255750	
Monthly Domestic Values	9	2020	Hydro Run-of-river and poundage	FR	B11	2024-05-29 12:21:54	100	2144.9470000	
Monthly Domestic Values	3	2020	Fossil Gas	PT	B04	2024-05-29 12:21:54	100	1069.4440000	
Monthly Domestic Values	6	2020	Fossil Gas	LT	B04	2024-05-29 12:21:54	100	193.2125400	
Monthly Domestic Values	8	2020	Hydro Water Reservoir	SK	B12	2024-05-29 12:21:54	100	25.0856900	
Monthly Domestic Values	6	2020	Other	RS	B20	2024-05-29 12:21:54	100	6.4980000	
Monthly Domestic Values	8	2020	Other	AT	B20	2024-05-29 12:21:54	100	16.3680000	
Monthly Domestic Values	9	2020	Biomass	BG	B01	2024-05-29 12:21:54	100	20.5870000	
Monthly Domestic Values	8	2020	Hydro Pumped Storage	PT	B10	2024-05-29 12:21:54	100	177.8712000	
Monthly Domestic Values	1	2020	Fossil Oil	MK	B06	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	2	2020	Fossil Gas	LU	B04	2024-05-29 12:21:54	100	24.4755025	
Monthly Domestic Values	9	2020	Fossil Peat	IE	B08	2024-05-29 12:21:54	100	56.5398550	
Monthly Domestic Values	10	2020	Solar	DK	B16	2024-05-29 12:21:54	100	58.0066800	
Monthly Domestic Values	3	2020	Biomass	DK	B01	2024-05-29 12:21:54	100	352.9013700	
Monthly Domestic Values	2	2020	Wind Onshore	SI	B19	2024-05-29 12:21:54	100	0.3277500	
Monthly Domestic Values	10	2020	Solar	BE	B16	2024-05-29 12:21:54	100	180.0442200	
Monthly Domestic Values	4	2020	Hydro Run-of-river and poundage	MD	B11	2024-05-29 12:21:54	100	15.6060000	
Monthly Domestic Values	4	2020	Fossil Hard coal	MD	B05	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	3	2020	Fossil Hard coal	HR	B05	2024-05-29 12:21:54	100	44.9298000	
Monthly Domestic Values	2	2020	Wind Onshore	NO	B19	2024-05-29 12:21:54	100	812.6365100	
Monthly Domestic Values	5	2020	Wind Onshore	MK	B19	2024-05-29 12:21:54	100	10.2795000	
Monthly Domestic Values	3	2020	Nuclear	SI	B14	2024-05-29 12:21:54	100	518.2832800	
Monthly Domestic Values	2	2020	Hydro Pumped Storage	DE	B10	2024-05-29 12:21:54	100	989.2542025	
Monthly Domestic Values	3	2020	Nuclear	RO	B14	2024-05-29 12:21:54	100	1054.5861500	
Monthly Domestic Values	11	2020	Nuclear	BE	B14	2024-05-29 12:21:54	100	3013.6009900	
Monthly Domestic Values	11	2020	Hydro Water Reservoir	PL	B12	2024-05-29 12:21:54	100	10.7692500	
Monthly Domestic Values	7	2020	Hydro Water Reservoir	RO	B12	2024-05-29 12:21:54	100	693.2719500	
Monthly Domestic Values	12	2020	Fossil Hard coal	CZ	B05	2024-05-29 12:21:54	100	247.8507900	
Monthly Domestic Values	3	2020	Hydro Run-of-river and poundage	LT	B11	2024-05-29 12:21:54	100	31.9540100	
Monthly Domestic Values	6	2020	Other renewable	DE	B15	2024-05-29 12:21:54	100	91.1304225	
Monthly Domestic Values	9	2020	Fossil Coal-derived gas	EE	B03	2024-05-29 12:21:54	100	34.1630000	
Monthly Domestic Values	1	2020	Hydro Run-of-river and poundage	FI	B11	2024-05-29 12:21:54	100	1153.7518500	
Monthly Domestic Values	9	2020	Wind Onshore	SE	B19	2024-05-29 12:21:54	100	2260.7540000	
Monthly Domestic Values	5	2020	Other	SK	B20	2024-05-29 12:21:54	100	80.3827000	
Monthly Domestic Values	7	2020	Solar	EE	B16	2024-05-29 12:21:54	100	19.9325000	
Monthly Domestic Values	5	2020	Geothermal	DE	B09	2024-05-29 12:21:54	100	17.1390150	
Monthly Domestic Values	2	2020	Solar	SI	B16	2024-05-29 12:21:54	100	15.1292600	
Monthly Domestic Values	10	2020	Fossil Hard coal	IT	B05	2024-05-29 12:21:54	100	1334.7250000	
Monthly Domestic Values	7	2020	Other	NL	B20	2024-05-29 12:21:54	100	2876.3109250	
Monthly Domestic Values	10	2020	Fossil Brown coal/Lignite	MK	B02	2024-05-29 12:21:54	100	210.7907100	
Monthly Domestic Values	12	2020	Fossil Oil	PL	B06	2024-05-29 12:21:54	100	113.2354400	
Monthly Domestic Values	2	2020	Nuclear	BG	B14	2024-05-29 12:21:54	100	1503.6300000	
Monthly Domestic Values	8	2020	Nuclear	BG	B14	2024-05-29 12:21:54	100	1561.4420000	
Monthly Domestic Values	3	2020	Fossil Gas	SI	B04	2024-05-29 12:21:54	100	42.2744200	
Monthly Domestic Values	9	2020	Fossil Gas	SI	B04	2024-05-29 12:21:54	100	38.9712400	
Monthly Domestic Values	1	2020	Biomass	BG	B01	2024-05-29 12:21:54	100	23.2440000	
Monthly Domestic Values	6	2020	Biomass	FR	B01	2024-05-29 12:21:54	100	241.1000000	
Monthly Domestic Values	4	2020	Fossil Hard coal	ES	B05	2024-05-29 12:21:54	100	336.1520000	
Monthly Domestic Values	1	2020	Waste	HU	B17	2024-05-29 12:21:54	100	11.9655125	
Monthly Domestic Values	2	2020	Solar	IT	B16	2024-05-29 12:21:54	100	1330.6150000	
Monthly Domestic Values	4	2020	Solar	DE	B16	2024-05-29 12:21:54	100	6317.2179775	
Monthly Domestic Values	5	2020	Hydro Water Reservoir	NO	B12	2024-05-29 12:21:54	100	10311.0735100	
Monthly Domestic Values	11	2020	Hydro Water Reservoir	NO	B12	2024-05-29 12:21:54	100	10340.1476900	
Monthly Domestic Values	4	2020	Other	EE	B20	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	8	2020	Biomass	LU	B01	2024-05-29 12:21:54	100	22.1553025	
Monthly Domestic Values	5	2020	Fossil Gas	DE	B04	2024-05-29 12:21:54	100	4100.8250200	
Monthly Domestic Values	11	2020	Fossil Gas	DE	B04	2024-05-29 12:21:54	100	5947.3053975	
Monthly Domestic Values	2	2020	Fossil Gas	GR	B04	2024-05-29 12:21:54	100	1286.2470000	
Monthly Domestic Values	8	2020	Fossil Gas	GR	B04	2024-05-29 12:21:54	100	1945.0330000	
Monthly Domestic Values	5	2020	Solar	FR	B16	2024-05-29 12:21:54	100	1548.2590000	
Monthly Domestic Values	9	2020	Waste	EE	B17	2024-05-29 12:21:54	100	11.9368000	
Monthly Domestic Values	4	2020	Biomass	BE	B01	2024-05-29 12:21:54	100	207.7327900	
Monthly Domestic Values	3	2020	Wind Onshore	DE	B19	2024-05-29 12:21:54	100	11523.2279925	
Monthly Domestic Values	8	2020	Wind Onshore	CY	B19	2024-05-29 12:21:54	100	17.1606500	
Monthly Domestic Values	11	2020	Hydro Run-of-river and poundage	RO	B11	2024-05-29 12:21:54	100	759.7312100	
Monthly Domestic Values	2	2020	Fossil Oil	AT	B06	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	7	2020	Fossil Brown coal/Lignite	DE	B02	2024-05-29 12:21:54	100	6369.4729125	
Monthly Domestic Values	2	2020	Nuclear	DE	B14	2024-05-29 12:21:54	100	5164.9741050	
Monthly Domestic Values	11	2020	Nuclear	SI	B14	2024-05-29 12:21:54	100	500.7001400	
Monthly Domestic Values	4	2020	Wind Offshore	NL	B18	2024-05-29 12:21:54	100	215.6488700	
Monthly Domestic Values	11	2020	Fossil Gas	FR	B04	2024-05-29 12:21:54	100	4165.0130000	
Monthly Domestic Values	11	2020	Other renewable	HR	B15	2024-05-29 12:21:54	100	33.3850000	
Monthly Domestic Values	4	2020	Solar	BE	B16	2024-05-29 12:21:54	100	580.9983100	
Monthly Domestic Values	11	2020	Solar	GR	B16	2024-05-29 12:21:54	100	228.5192800	
Monthly Domestic Values	10	2020	Hydro Run-of-river and poundage	MD	B11	2024-05-29 12:21:54	100	22.7590000	
Monthly Domestic Values	10	2020	Fossil Hard coal	MD	B05	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	9	2020	Fossil Hard coal	HR	B05	2024-05-29 12:21:54	100	112.0837000	
Monthly Domestic Values	11	2020	Wind Onshore	MK	B19	2024-05-29 12:21:54	100	7.7460300	
Monthly Domestic Values	10	2020	Fossil Gas	HR	B04	2024-05-29 12:21:54	100	260.5536000	
Monthly Domestic Values	8	2020	Fossil Gas	LU	B04	2024-05-29 12:21:54	100	9.4358700	
Monthly Domestic Values	3	2020	Hydro Water Reservoir	PL	B12	2024-05-29 12:21:54	100	11.4269700	
Monthly Domestic Values	3	2020	Fossil Peat	IE	B08	2024-05-29 12:21:54	100	155.6901400	
Monthly Domestic Values	11	2020	Hydro Water Reservoir	HR	B12	2024-05-29 12:21:54	100	295.4767000	
Monthly Domestic Values	4	2020	Solar	DK	B16	2024-05-29 12:21:54	100	158.3342400	
Monthly Domestic Values	8	2020	Fossil Oil	HU	B06	2024-05-29 12:21:54	100	0.0023075	
Monthly Domestic Values	1	2020	Nuclear	FI	B14	2024-05-29 12:21:54	100	2081.8405000	
Monthly Domestic Values	5	2020	Nuclear	BE	B14	2024-05-29 12:21:54	100	3034.3531200	
Monthly Domestic Values	6	2020	Fossil Oil	IE	B06	2024-05-29 12:21:54	100	151.2612950	
Monthly Domestic Values	8	2020	Nuclear	SK	B14	2024-05-29 12:21:54	100	1304.6788000	
Monthly Domestic Values	6	2020	Fossil Gas	SK	B04	2024-05-29 12:21:54	100	271.6670000	
Monthly Domestic Values	8	2020	Other	SE	B20	2024-05-29 12:21:54	100	343.9740000	
Monthly Domestic Values	2	2020	Hydro Run-of-river and poundage	CZ	B11	2024-05-29 12:21:54	100	109.4967300	
Monthly Domestic Values	12	2020	Other renewable	DE	B15	2024-05-29 12:21:54	100	141.8125800	
Monthly Domestic Values	1	2020	Solar	BG	B16	2024-05-29 12:21:54	100	84.4220000	
Monthly Domestic Values	5	2020	Hydro Water Reservoir	PT	B12	2024-05-29 12:21:54	100	166.0805000	
Monthly Domestic Values	1	2020	Hydro Water Reservoir	IT	B12	2024-05-29 12:21:54	100	489.7960000	
Monthly Domestic Values	10	2020	Other	ES	B20	2024-05-29 12:21:54	100	29.9860000	
Monthly Domestic Values	7	2020	Fossil Coal-derived gas	IT	B03	2024-05-29 12:21:54	100	434.3270000	
Monthly Domestic Values	4	2020	Biomass	DE	B01	2024-05-29 12:21:54	100	3396.3867025	
Monthly Domestic Values	5	2020	Hydro Pumped Storage	SK	B10	2024-05-29 12:21:54	100	14.0961100	
Monthly Domestic Values	7	2020	Hydro Pumped Storage	DE	B10	2024-05-29 12:21:54	100	951.6075050	
Monthly Domestic Values	11	2020	Hydro Pumped Storage	BG	B10	2024-05-29 12:21:54	100	55.0420000	
Monthly Domestic Values	11	2020	Nuclear	BG	B14	2024-05-29 12:21:54	100	1520.8310000	
Monthly Domestic Values	7	2020	Fossil Peat	EE	B08	2024-05-29 12:21:54	100	2.5396000	
Monthly Domestic Values	10	2020	Solar	MD	B16	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	11	2020	Wind Onshore	BA	B19	2024-05-29 12:21:54	100	7.8793200	
Monthly Domestic Values	6	2020	Wind Onshore	IT	B19	2024-05-29 12:21:54	100	1576.2330000	
Monthly Domestic Values	12	2020	Other renewable	SK	B15	2024-05-29 12:21:54	100	46.3896000	
Monthly Domestic Values	11	2020	Other	RS	B20	2024-05-29 12:21:54	100	40.7660000	
Monthly Domestic Values	5	2020	Fossil Hard coal	IT	B05	2024-05-29 12:21:54	100	1035.6600000	
Monthly Domestic Values	4	2020	Biomass	BG	B01	2024-05-29 12:21:54	100	20.9210000	
Monthly Domestic Values	3	2020	Other	SE	B20	2024-05-29 12:21:54	100	713.7500000	
Monthly Domestic Values	2	2020	Waste	IT	B17	2024-05-29 12:21:54	100	25.0660000	
Monthly Domestic Values	3	2020	Hydro Run-of-river and poundage	GB	B11	2024-05-29 12:21:54	100	495.6850000	
Monthly Domestic Values	2	2020	Fossil Brown coal/Lignite	MK	B02	2024-05-29 12:21:54	100	314.2855700	
Monthly Domestic Values	3	2020	Fossil Brown coal/Lignite	BA	B02	2024-05-29 12:21:54	100	203.6247800	
Monthly Domestic Values	11	2020	Fossil Oil	FI	B06	2024-05-29 12:21:54	100	1.1383100	
Monthly Domestic Values	12	2020	Nuclear	NL	B14	2024-05-29 12:21:54	100	357.3707075	
Monthly Domestic Values	5	2020	Wind Offshore	ES	B18	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	7	2020	Fossil Gas	BE	B04	2024-05-29 12:21:54	100	2717.3165000	
Monthly Domestic Values	8	2020	Geothermal	HR	B09	2024-05-29 12:21:54	100	5.1030000	
Monthly Domestic Values	12	2020	Hydro Run-of-river and poundage	SK	B11	2024-05-29 12:21:54	100	261.2626000	
Monthly Domestic Values	1	2020	Other renewable	HU	B15	2024-05-29 12:21:54	100	10.3979225	
Monthly Domestic Values	11	2020	Wind Onshore	DK	B19	2024-05-29 12:21:54	100	827.6390800	
Monthly Domestic Values	4	2020	Hydro Run-of-river and poundage	BE	B11	2024-05-29 12:21:54	100	16.0409700	
Monthly Domestic Values	2	2020	Wind Onshore	LT	B19	2024-05-29 12:21:54	100	191.9904100	
Monthly Domestic Values	5	2020	Fossil Gas	HR	B04	2024-05-29 12:21:54	100	210.3450000	
Monthly Domestic Values	1	2020	Hydro Water Reservoir	CH	B12	2024-05-29 12:21:54	100	1359.5076700	
Monthly Domestic Values	3	2020	Hydro Water Reservoir	HR	B12	2024-05-29 12:21:54	100	309.4311000	
Monthly Domestic Values	3	2020	Other	LV	B20	2024-05-29 12:21:54	100	57.7460000	
Monthly Domestic Values	2	2020	Solar	AT	B16	2024-05-29 12:21:54	100	33.5130000	
Monthly Domestic Values	1	2020	Biomass	GB	B01	2024-05-29 12:21:54	100	1751.8185000	
Monthly Domestic Values	3	2020	Fossil Oil	CZ	B06	2024-05-29 12:21:54	100	15.8365200	
Monthly Domestic Values	7	2020	Fossil Brown coal/Lignite	SI	B02	2024-05-29 12:21:54	100	402.3059800	
Monthly Domestic Values	8	2020	Fossil Oil	BE	B06	2024-05-29 12:21:54	100	0.0701400	
Monthly Domestic Values	4	2020	Fossil Oil	SK	B06	2024-05-29 12:21:54	100	33.6854000	
Monthly Domestic Values	4	2020	Hydro Pumped Storage	IT	B10	2024-05-29 12:21:54	100	225.2170000	
Monthly Domestic Values	7	2020	Fossil Oil	HR	B06	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	6	2020	Wind Onshore	EE	B19	2024-05-29 12:21:54	100	46.0835000	
Monthly Domestic Values	7	2020	Other	SK	B20	2024-05-29 12:21:54	100	73.4841000	
Monthly Domestic Values	2	2020	Biomass	RS	B01	2024-05-29 12:21:54	100	12.5300000	
Monthly Domestic Values	7	2020	Fossil Coal-derived gas	EE	B03	2024-05-29 12:21:54	100	30.2186000	
Monthly Domestic Values	12	2020	Wind Onshore	HU	B19	2024-05-29 12:21:54	100	55.1483700	
Monthly Domestic Values	12	2020	Wind Onshore	BG	B19	2024-05-29 12:21:54	100	153.2180000	
Monthly Domestic Values	7	2020	Hydro Run-of-river and poundage	IE	B11	2024-05-29 12:21:54	100	39.3449750	
Monthly Domestic Values	12	2020	Hydro Pumped Storage	HR	B10	2024-05-29 12:21:54	100	82.8066000	
Monthly Domestic Values	3	2020	Nuclear	SK	B14	2024-05-29 12:21:54	100	1375.7201000	
Monthly Domestic Values	9	2020	Hydro Pumped Storage	AT	B10	2024-05-29 12:21:54	100	611.3068000	
Monthly Domestic Values	10	2020	Wind Offshore	NL	B18	2024-05-29 12:21:54	100	739.1040650	
Monthly Domestic Values	9	2020	Fossil Gas	MD	B04	2024-05-29 12:21:54	100	431.5980000	
Monthly Domestic Values	6	2020	Solar	FR	B16	2024-05-29 12:21:54	100	1384.9260000	
Monthly Domestic Values	2	2020	Fossil Brown coal/Lignite	DE	B02	2024-05-29 12:21:54	100	5044.4426925	
Monthly Domestic Values	3	2020	Hydro Pumped Storage	PL	B10	2024-05-29 12:21:54	100	94.1039800	
Monthly Domestic Values	7	2020	Fossil Gas	GB	B04	2024-05-29 12:21:54	100	8123.7556950	
Monthly Domestic Values	1	2020	Fossil Gas	SI	B04	2024-05-29 12:21:54	100	43.8652900	
Monthly Domestic Values	1	2020	Hydro Water Reservoir	HU	B12	2024-05-29 12:21:54	100	9.6161550	
Monthly Domestic Values	11	2020	Hydro Water Reservoir	RS	B12	2024-05-29 12:21:54	100	93.8060000	
Monthly Domestic Values	5	2020	Fossil Oil shale	ES	B07	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	9	2020	Wind Onshore	FR	B19	2024-05-29 12:21:54	100	2156.5420000	
Monthly Domestic Values	2	2020	Solar	RO	B16	2024-05-29 12:21:54	100	79.9025200	
Monthly Domestic Values	8	2020	Solar	BE	B16	2024-05-29 12:21:54	100	497.0752900	
Monthly Domestic Values	9	2020	Other	PT	B20	2024-05-29 12:21:54	100	23.8784000	
Monthly Domestic Values	10	2020	Biomass	HR	B01	2024-05-29 12:21:54	100	42.6880000	
Monthly Domestic Values	8	2020	Biomass	CZ	B01	2024-05-29 12:21:54	100	197.0099000	
Monthly Domestic Values	6	2020	Waste	DK	B17	2024-05-29 12:21:54	100	102.5667000	
Monthly Domestic Values	4	2020	Hydro Pumped Storage	CZ	B10	2024-05-29 12:21:54	100	140.1070400	
Monthly Domestic Values	4	2020	Fossil Gas	NL	B04	2024-05-29 12:21:54	100	2912.4359725	
Monthly Domestic Values	3	2020	Hydro Water Reservoir	FR	B12	2024-05-29 12:21:54	100	2223.9650000	
Monthly Domestic Values	1	2020	Solar	HR	B16	2024-05-29 12:21:54	100	2.8180000	
Monthly Domestic Values	6	2020	Biomass	LT	B01	2024-05-29 12:21:54	100	27.5438800	
Monthly Domestic Values	3	2020	Solar	LT	B16	2024-05-29 12:21:54	100	7.3866000	
Monthly Domestic Values	11	2020	Other renewable	CZ	B15	2024-05-29 12:21:54	100	201.8260200	
Monthly Domestic Values	2	2020	Wind Onshore	HR	B19	2024-05-29 12:21:54	100	133.1566000	
Monthly Domestic Values	5	2020	Hydro Run-of-river and poundage	FI	B11	2024-05-29 12:21:54	100	1433.7629900	
Monthly Domestic Values	3	2020	Wind Onshore	CY	B19	2024-05-29 12:21:54	100	9.7117350	
Monthly Domestic Values	11	2020	Wind Onshore	AT	B19	2024-05-29 12:21:54	100	407.0910000	
